거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"   151,000",중개거래,1992,2022,분당로201번길,00017,00000,41135,01,0,4340154, 서현동,0299,0000,41135,10500,1,효자촌(현대),6,14,41135-111,101.64,경기 성남분당구,299,41135,12, , 
"   125,000",직거래,1992,2022,불정로,00397,00000,41135,04,0,3180030, 서현동,0292,0000,41135,10500,1,효자촌(임광),6,15,41135-110,101.34, ,292,41135,1, , 
"   164,000",중개거래,1991,2022,중앙공원로,00020,00000,41135,01,0,3180049, 서현동,0092,0000,41135,10500,1,시범현대,6,18,41135-99,84.57,경기 성남분당구,92,41135,19, , 
"    52,000",직거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,6,20,41135-103,35.1, ,91,41135,13, , 
"   170,000",중개거래,1991,2022,중앙공원로,00020,00000,41135,01,0,3180049, 서현동,0092,0000,41135,10500,1,시범현대,6,27,41135-99,129.73,경기 성남분당구,92,41135,3, , 
"   195,000",중개거래,1991,2022,중앙공원로,00053,00000,41135,01,0,3180049, 서현동,0087,0000,41135,10500,1,시범한신,6,30,41135-102,133.295,경기 성남분당구,87,41135,14, , 
"   100,000",직거래,1993,2022,양현로,00138,00000,41135,02,0,3180042, 이매동,0111,0000,41135,10600,1,이매촌(진흥),6,1,41135-95,59.58, ,111,41135,8, , 
"   212,000",중개거래,1992,2022,탄천로,00095,00000,41135,01,0,3180050, 이매동,0133,0000,41135,10600,1,아름마을(삼호),6,4,41135-83,158.4,경기 성남분당구,133,41135,21, , 
"   191,000",중개거래,1994,2022,이매로,00016,00000,41135,01,0,3180047, 이매동,0143,0000,41135,10600,1,아름마을(효성),6,10,41135-88,130.35,경기 성남분당구,143,41135,2, , 
"   136,500",중개거래,1992,2022,서현로,00181,00000,41135,03,0,3180034, 이매동,0124,0000,41135,10600,1,이매촌(한신),6,11,41135-97,66.27,경기 성남분당구,124,41135,25, , 
"   121,000",중개거래,1993,2022,양현로,00138,00000,41135,02,0,3180042, 이매동,0111,0000,41135,10600,1,이매촌(진흥),6,14,41135-95,59.58,경기 성남분당구,111,41135,9, , 
"   155,000",중개거래,1994,2022,양현로,00192,00000,41135,02,0,3180042, 이매동,0100,0000,41135,10600,1,이매촌(삼성),6,23,41135-92,127.83,경기 성남분당구,100,41135,14, , 
"    64,000",중개거래,1995,2022,판교로,00645,00000,41135,00,0,3180051, 야탑동,0162,0000,41135,10700,1,목련마을(한일),6,2,41135-129,50.82,경기 성남분당구,162,41135,10, , 
"    82,500",중개거래,1993,2022,양현로,00537,00000,41135,03,0,3180042, 야탑동,0205,0000,41135,10700,1,매화마을(주공3),6,6,41135-117,49.77,경기 성남분당구,205,41135,12, , 
"    80,000",중개거래,1995,2022,장미로,00139,00000,41135,01,0,3180048, 야탑동,0215,0000,41135,10700,1,매화마을공무원2,6,8,41135-120,58.71,경기 성남분당구,215,41135,13, , 
"    67,000",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),6,8,41135-249,41.85,경기 성남분당구,211,41135,12, , 
"    67,000",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),6,8,41135-249,41.85,경기 성남분당구,211,41135,12, , 
"   115,000",중개거래,1993,2022,장미로,00055,00000,41135,01,0,3180048, 야탑동,0330,0000,41135,10700,1,장미마을(동부),6,12,41135-137,84.99,경기 성남분당구,330,41135,1, , 
"    83,500",중개거래,1994,2022,판교로,00627,00000,41135,00,0,3180051, 야탑동,0163,0000,41135,10700,1,목련마을(한신),6,13,41135-128,78.9,경기 성남분당구,163,41135,7, , 
"   154,000",중개거래,1993,2022,양현로,00272,00000,41135,03,0,3180042, 야탑동,0511,0000,41135,10700,1,탑마을(쌍용)1,6,13,41135-146,131.4,경기 성남분당구,511,41135,4, , 
"   132,000",중개거래,1994,2022,판교로,00519,00000,41135,02,0,3180051, 야탑동,0525,0000,41135,10700,1,탑마을(경남)1,6,14,41135-140,101.97,경기 성남분당구,525,41135,12, , 
"   133,000",중개거래,1994,2022,판교로,00519,00000,41135,02,0,3180051, 야탑동,0525,0000,41135,10700,1,탑마을(경남)1,6,18,41135-140,134.79,경기 성남분당구,525,41135,13, , 
"    56,000",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),6,18,41135-249,35.28,"경기 성남분당구, 경기 성남중원구",211,41135,5, , 
"    80,000",직거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),6,29,41135-139,75.188, ,334,41135,9, , 
"   132,000",중개거래,2009,2022,판교원로,00209,00000,41135,01,0,3180052, 판교동,0635,0000,41135,10800,1,판교원마을6단지(진원로제비앙),6,13,41135-446,83.33,경기 성남분당구,635,41135,7, , 
"   105,000",직거래,2009,2022,판교원로,00209,00000,41135,01,0,3180052, 판교동,0635,0000,41135,10800,1,판교원마을6단지(진원로제비앙),6,15,41135-446,83.33, ,635,41135,16, , 
"   225,000",중개거래,2009,2022,동판교로,00156,00000,41135,01,0,3178016, 삼평동,0744,0000,41135,10900,1,봇들마을9단지(금호어울림),6,20,41135-455,115.09,"경기 성남분당구, 경기 용인수지구",744,41135,11, , 
"   235,000",중개거래,2009,2022,동판교로,00155,00000,41135,01,0,3178016, 삼평동,0738,0000,41135,10900,1,봇들마을7단지,6,23,41135-453,108.34,경기 성남분당구,738,41135,18, , 
"   220,000",중개거래,2015,2022,판교역로,00145,00000,41135,02,3179025, 백현동,0530,0000,41135,11000,1,판교알파리움2단지,6,10,41135-528,96.815,경기 성남분당구,530,41135,19, , ,
"   158,500",중개거래,1994,2022,미금로,00215,00000,41135,01,0,3180016, 금곡동,0141,0000,41135,11100,1,청솔마을(대원),6,4,41135-152,129.45,경기 성남분당구,141,41135,12, , 
"   119,000",중개거래,1994,2022,미금로,00215,00000,41135,01,0,3180016, 금곡동,0141,0000,41135,11100,1,청솔마을(대원),6,5,41135-152,84.97,경기 성남분당구,141,41135,4, , 
"   114,500",중개거래,1995,2022,성남대로171번길,00008,00000,41135,01,0,4340260, 금곡동,0177,0000,41135,11100,1,청솔마을(서광),6,20,41135-154,70.01,경기 성남분당구,177,41135,7, , 
"   127,500",중개거래,1995,2022,성남대로171번길,00008,00000,41135,01,0,4340260, 금곡동,0177,0000,41135,11100,1,청솔마을(영남),6,23,41135-156,84.96,경기 성남분당구,177,41135,21, , 
"    72,000",중개거래,1995,2022,미금로22번길,00010,00000,41135,01,0,4340093, 구미동,0212,0000,41135,11400,1,무지개(12단지)(주공뜨란체),6,3,41135-187,58.14,경기 성남분당구,212,41135,12, , 
"   129,000",중개거래,1995,2022,미금일로,00058,00000,41135,03,0,3180061, 구미동,0063,0000,41135,11400,1,까치마을(4단지)(선경),6,4,41135-231,70.66,경기 성남분당구,63,41135,11, , 
"    81,000",중개거래,1995,2022,미금로,00023,00000,41135,02,0,3180016, 구미동,0211,0000,41135,11400,1,무지개(1단지)(대림),6,9,41135-180,60.72,경기 성남분당구,211,41135,4, , 
"    68,000",중개거래,1995,2022,미금로,00023,00000,41135,02,0,3180016, 구미동,0211,0000,41135,11400,1,무지개(1단지)(대림),6,13,41135-180,47.52,경기 성남분당구,211,41135,6, , 
"    60,000",직거래,1995,2022,미금로22번길,00010,00000,41135,01,0,4340093, 구미동,0212,0000,41135,11400,1,무지개(12단지)(주공뜨란체),6,14,41135-187,49.67, ,212,41135,17, , 
"    97,000",중개거래,1995,2022,미금로22번길,00009,00000,41135,01,0,4340093, 구미동,0213,0000,41135,11400,1,무지개(11단지)(금강센테리움),6,16,41135-179,84.99,경기 성남분당구,213,41135,10, , 
"    81,500",중개거래,1995,2022,미금로,00023,00000,41135,02,0,3180016, 구미동,0211,0000,41135,11400,1,무지개(1단지)(대림),6,16,41135-180,60.72,경기 성남분당구,211,41135,17, , 
"    98,200",중개거래,1995,2022,미금일로,00022,00000,41135,03,0,3180061, 구미동,0088,0000,41135,11400,1,까치마을(2단지)(주공),6,18,41135-167,58.14,경기 성남분당구,88,41135,10, , 
"   135,000",중개거래,1996,2022,구미로,00100,00000,41135,01,0,3180001, 구미동,0222,0000,41135,11400,1,무지개(10단지)(건영),6,24,41135-218,134.82,경기 성남분당구,222,41135,9, , 
"    99,000",중개거래,1995,2022,구미로144번길,00007,00000,41135,01,0,4340006, 구미동,0243,0000,41135,11400,1,무지개(8단지)(제일),6,25,41135-186,134.46,경기 성남분당구,243,41135,6, , 
"    53,510",직거래,1995,2022,미금로,00066,00000,41135,02,0,3180016, 구미동,0220,0000,41135,11400,1,무지개(4단지)(주공),6,28,41135-220,58.14, ,220,41135,8, , 
"   104,000",중개거래,2009,2022,판교원로,00068,00000,41135,02,0,3180052, 운중동,0922,0000,41135,11500,1,산운마을11단지(판교포레라움),6,19,41135-466,51.16,경기 성남분당구,922,41135,12, , 
"    95,000",중개거래,1992,2022,분당로,00212,00000,41135,01,0,3180026, 분당동,0035,0000,41135,10100,1,샛별마을(동성),7,4,41135-18,59.4,경기 성남분당구,35,41135,6, , 
"    94,500",중개거래,1994,2022,수내로,00181,00000,41135,01,0,3180039, 분당동,0038,0000,41135,10100,1,샛별마을(우방),7,27,41135-21,57.28,경기 성남분당구,38,41135,11, , 
"    80,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),7,8,41135-73,35.1,경기 성남분당구,24,41135,7, , 
"   135,000",중개거래,1994,2022,내정로,00055,00000,41135,00,3180003, 정자동,0121,0000,41135,10300,1,상록마을(우성)1,7,1,41135-60,69.12,경기 성남분당구,121,41135,5, , ,
"   198,000",중개거래,2004,2022,정자일로,00248,00000,41135,01,0,3180021, 정자동,0006,0000,41135,10300,1,분당파크뷰,7,1,41135-250,84.99,경기 성남분당구,6,41135,28, , 
"    77,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),7,2,41135-67,42.75,경기 성남분당구,102,41135,10, , 
"   118,500",직거래,1994,2022,내정로,00055,00000,41135,00,3180003, 정자동,0121,0000,41135,10300,1,상록마을(우성)1,7,7,41135-60,69.12, ,121,41135,12, , ,
"    64,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),7,7,41135-67,35.28,경기 성남분당구,102,41135,6,22.11.07,O
"   265,000",중개거래,2004,2022,정자일로,00248,00000,41135,01,0,3180021, 정자동,0006,0000,41135,10300,1,분당파크뷰,7,11,41135-250,139.68,경기 성남분당구,6,41135,13, , 
"    63,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),7,14,41135-67,35.28,경기 성남분당구,102,41135,9, , 
"    64,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),7,14,41135-67,35.28,경기 성남분당구,102,41135,9, , 
"   181,000",중개거래,2004,2022,정자일로,00230,00000,41135,01,0,3180021, 정자동,0013,0001,41135,10300,1,동양정자파라곤(3단지),7,22,41135-270,146.37,"경기 성남분당구, 서울 도봉구",13-1,41135,8,22.10.07,O
"   175,000",중개거래,1994,2022,내정로,00055,00000,41135,02,0,3180003, 정자동,0121,0000,41135,10300,1,상록마을(우성)1,7,26,41135-60,101.98,"경기 성남분당구, 경기 화성시",121,41135,11, , 
"   199,000",중개거래,2004,2022,정자일로,00230,00000,41135,01,0,3180021, 정자동,0013,0001,41135,10300,1,동양정자파라곤(3단지),7,26,41135-270,166.38,경기 성남분당구,13-1,41135,6, , 
"   175,000",중개거래,1994,2022,내정로,00055,00000,41135,02,0,3180003, 정자동,0121,0000,41135,10300,1,상록마을(우성)1,7,26,41135-60,101.98,"경기 성남분당구, 경기 화성시",121,41135,11, , 
"   220,000",중개거래,2003,2022,정자일로,00239,00000,41135,01,0,3180021, 정자동,0009,0000,41135,10300,1,현대I-PARK1,7,30,41135-242,170.89,경기 성남분당구,9,41135,24, , 
"   180,000",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,7,4,41135-103,148.94,경기 성남분당구,91,41135,6,22.08.29,O
"   135,000",중개거래,1992,2022,서현로,00181,00000,41135,03,0,3180034, 이매동,0124,0000,41135,10600,1,이매촌(한신),7,1,41135-97,84.9,경기 성남분당구,124,41135,3, , 
"   163,500",중개거래,1993,2022,이매로,00011,00000,41135,01,0,3180047, 이매동,0142,0000,41135,10600,1,아름마을(선경),7,2,41135-84,83.58,경기 성남분당구,142,41135,12, , 
"   121,000",직거래,1993,2022,탄천로,00035,00000,41135,01,0,3180050, 이매동,0140,0000,41135,10600,1,아름마을(풍림),7,2,41135-86,59.55, ,140,41135,7, , 
"   153,000",중개거래,1993,2022,양현로,00138,00000,41135,02,0,3180042, 이매동,0111,0000,41135,10600,1,이매촌(진흥),7,16,41135-95,101.89,경기 성남분당구,111,41135,13, , 
"   117,000",중개거래,1992,2022,양현로94번길,00029,00000,41135,01,0,4340315, 이매동,0123,0000,41135,10600,1,이매촌(청구),7,25,41135-96,84.99,경기 성남분당구,123,41135,7, , 
"    60,500",직거래,1993,2022,매화로,00012,00000,41135,01,0,3180012, 야탑동,0518,0000,41135,10700,1,탑마을(주공),7,5,41135-147,36, ,518,41135,4, , 
"   155,000",중개거래,1992,2022,판교로,00421,00000,41135,02,0,3180051, 야탑동,0535,0000,41135,10700,1,탑마을(대우),7,7,41135-143,163.89,경기 성남분당구,535,41135,7, , 
"   180,000",직거래,2009,2022,서판교로,00147,00000,41135,01,0,3180044, 판교동,0513,0000,41135,10800,1,판교원마을11단지(힐스테이트),7,11,41135-448,118.6, ,513,41135,2, , 
"   252,500",중개거래,2015,2022,판교역로,00145,00000,41135,02,3179025, 백현동,0530,0000,41135,11000,1,판교알파리움2단지,7,4,41135-528,129.477,경기 성남분당구,530,41135,20, , ,
"   490,000",직거래,2021,2022,판교백현로,00038,00000,41135,02,0,3352601, 백현동,0608,0000,41135,11000,1,THESHARP판교퍼스트파크,7,8,41135-594,229.033, ,608,41135,25, , 
"   102,250",직거래,2021,2022,판교백현로,00038,00000,41135,02,0,3352601, 백현동,0608,0000,41135,11000,1,THESHARP판교퍼스트파크,7,28,41135-594,114.5609, ,608,41135,14, , 
"   144,800",중개거래,2004,2022,정자일로,00015,00000,41135,02,0,3180021, 금곡동,0202,0000,41135,11100,1,분당하우스토리,7,12,41135-272,177.71,경기 성남분당구,202,41135,6, , 
"    69,000",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),7,20,41135-158,36.54,경기 성남분당구,133,41135,8, , 
"   110,000",중개거래,1994,2022,미금로,00215,00000,41135,01,0,3180016, 금곡동,0141,0000,41135,11100,1,청솔마을(대원),7,27,41135-152,84.97,경기 성남분당구,141,41135,2, , 
"    86,500",중개거래,1995,2022,미금로,00184,00000,41135,02,0,3180016, 구미동,0077,0000,41135,11400,1,까치마을(1단지)(대우롯데선경),7,6,41135-232,51.32,경기 성남분당구,77,41135,4, , 
"    72,000",중개거래,1995,2022,미금로,00023,00000,41135,02,0,3180016, 구미동,0211,0000,41135,11400,1,무지개(1단지)(대림),7,8,41135-180,47.52,"경기 성남분당구, 서울 송파구",211,41135,13, , 
"    92,000",중개거래,1995,2022,미금일로,00022,00000,41135,03,0,3180061, 구미동,0088,0000,41135,11400,1,까치마을(2단지)(주공),7,16,41135-167,58.14,경기 성남분당구,88,41135,5, , 
"    95,000",중개거래,1995,2022,구미로,00115,00000,41135,01,0,3180001, 구미동,0225,0000,41135,11400,1,무지개(6단지)(건영),7,25,41135-219,101.82,경기 성남분당구,225,41135,1, , 
"   218,000",중개거래,2009,2022,판교원로82번길,00060,00000,41135,01,0,4340480, 운중동,0916,0000,41135,11500,1,산운마을14단지(경남아너스빌),7,7,41135-456,150.21,경기 성남분당구,916,41135,15, , 
"   130,000",중개거래,1992,2022,수내로,00201,00000,41135,01,0,3180039, 분당동,0039,0000,41135,10100,1,샛별마을(삼부),8,20,41135-20,84.6,경기 용인수지구,39,41135,6, , 
"    90,000",중개거래,1992,2022,수내로,00201,00000,41135,01,0,3180039, 분당동,0039,0000,41135,10100,1,샛별마을(삼부),8,21,41135-20,59.82,경기 성남분당구,39,41135,5, , 
"    81,000",중개거래,1993,2022,장안로51번길,00031,00000,41135,01,0,4340382, 분당동,0066,0000,41135,10100,1,장안타운(건영),8,31,41135-32,70.68,경기 성남분당구,66,41135,9, , 
"    88,000",중개거래,1993,2022,내정로166번길,00007,00006,41135,01,0,4340035, 수내동,0051,0000,41135,10200,1,파크타운(대림),8,17,41135-74,59.32,경기 성남분당구,51,41135,20, , 
"   154,500",중개거래,1992,2022,수내로,00206,00000,41135,02,0,3180039, 수내동,0073,0000,41135,10200,1,푸른마을(신성),8,18,41135-79,131.4,경기 성남분당구,73,41135,11, , 
"   155,000",중개거래,1992,2022,수내로,00174,00000,41135,02,0,3180039, 수내동,0071,0000,41135,10200,1,푸른마을(벽산),8,23,41135-78,131.4,경기 성남분당구,71,41135,10,22.11.30,O
"   175,000",중개거래,1993,2022,내정로,00186,00000,41135,01,0,3180003, 수내동,0051,0000,41135,10200,1,파크타운(대림),8,25,41135-74,131.49,경기 성남분당구,51,41135,14, , 
"   182,000",중개거래,1994,2022,내정로,00055,00000,41135,00,3180003, 정자동,0121,0000,41135,10300,1,상록마을(우성)1,8,11,41135-60,129.72,경기 성남분당구,121,41135,3, , ,
"   340,000",중개거래,2003,2022,정자일로,00239,00000,41135,01,0,3180021, 정자동,0009,0000,41135,10300,1,현대I-PARK1,8,12,41135-242,244.55,경기 성남분당구,9,41135,32,22.11.15,O
"   119,800",중개거래,1994,2022,내정로,00010,00000,41135,02,0,3180003, 정자동,0194,0000,41135,10300,1,정든마을(7단지)(한진),8,17,41135-228,68.04,경기 성남분당구,194,41135,9, , 
"    53,000",직거래,1994,2022,정자로,00115,00000,41135,01,0,3180058, 정자동,0112,0000,41135,10300,1,한솔마을(5단지)(주공),8,19,41135-223,41.85, ,112,41135,3, , 
"   127,500",중개거래,1991,2022,중앙공원로,00054,00000,41135,01,0,3180049, 서현동,0096,0000,41135,10500,1,시범우성,8,5,41135-100,84.88,경기 성남분당구,96,41135,1, , 
"    78,500",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,8,5,41135-103,35.1,경기 성남분당구,91,41135,12, , 
"   107,000",중개거래,1991,2022,중앙공원로,00053,00000,41135,01,0,3180049, 서현동,0087,0000,41135,10500,1,시범삼성,8,20,41135-98,59.995,경기 성남분당구,87,41135,2, , 
"   110,000",중개거래,1991,2022,중앙공원로,00054,00000,41135,01,0,3180049, 서현동,0096,0000,41135,10500,1,시범우성,8,23,41135-100,64.8,경기 성남분당구,96,41135,9,22.10.31,O
"   118,000",중개거래,1992,2022,양현로94번길,00029,00000,41135,01,0,4340315, 이매동,0123,0000,41135,10600,1,이매촌(청구),8,20,41135-96,59.92,경기 성남분당구,123,41135,12, , 
"   132,000",중개거래,2009,2022,판교원로,00209,00000,41135,01,0,3180052, 판교동,0635,0000,41135,10800,1,판교원마을6단지(진원로제비앙),8,16,41135-446,83.33,경기 성남분당구,635,41135,11, , 
"   103,000",중개거래,2009,2022,판교원로,00237,00000,41135,01,0,3180052, 판교동,0637,0000,41135,10800,1,판교원마을7단지(모아미래도),8,29,41135-439,56.555,경기 성남분당구,637,41135,20, , 
"   125,000",직거래,1995,2022,정자일로,00046,00000,41135,02,0,3180021, 금곡동,0180,0000,41135,11100,1,청솔마을(유천),8,4,41135-157,84.6, ,180,41135,25, , 
"    97,400",중개거래,1995,2022,성남대로171번길,00008,00000,41135,01,0,4340260, 금곡동,0177,0000,41135,11100,1,청솔마을(영남),8,13,41135-156,53.6,경기 성남분당구,177,41135,14, , 
"    78,000",중개거래,1995,2022,성남대로171번길,00008,00000,41135,01,0,4340260, 금곡동,0177,0000,41135,11100,1,청솔마을(영남),8,24,41135-156,53.6,경기 성남분당구,177,41135,3, , 
"   100,000",중개거래,1995,2022,구미로144번길,00007,00000,41135,01,0,4340006, 구미동,0243,0000,41135,11400,1,무지개(8단지)(제일),8,6,41135-186,101.91,"경기 성남분당구, 서울 도봉구",243,41135,13, , 
"    97,800",중개거래,1995,2022,미금일로,00022,00000,41135,03,0,3180061, 구미동,0088,0000,41135,11400,1,까치마을(2단지)(주공),8,16,41135-167,59.98,경기 성남분당구,88,41135,8, , 
"    93,500",중개거래,1995,2022,무지개로,00144,00000,41135,01,0,3180014, 구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),8,25,41135-188,85,경기 성남분당구,221,41135,3, , 
"    95,000",중개거래,1995,2022,무지개로,00144,00000,41135,01,0,3180014, 구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),8,25,41135-188,85,경기 성남분당구,221,41135,8, , 
"    66,500",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),9,3,41135-67,41.85,경기 성남분당구,102,41135,4, , 
"    65,500",중개거래,1995,2022,내정로,00054,00000,41135,02,0,3180003, 정자동,0117,0000,41135,10300,1,한솔마을(6단지)(주공),9,3,41135-224,39.87,경기 성남분당구,117,41135,12, , 
"    58,800",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),9,14,41135-67,35.28,경기 성남분당구,102,41135,3, , 
"    56,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),9,15,41135-67,35.28,경기 성남분당구,102,41135,8, , 
"    63,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),9,17,41135-67,41.85,경기 성남분당구,102,41135,7, , 
"    67,100",직거래,1994,2022,정자로,00115,00000,41135,01,0,3180058, 정자동,0112,0000,41135,10300,1,한솔마을(5단지)(주공),9,19,41135-223,41.85, ,112,41135,2, , 
"   160,000",직거래,2004,2022,정자일로,00248,00000,41135,01,0,3180021, 정자동,0006,0000,41135,10300,1,분당파크뷰,9,19,41135-250,84.99, ,6,41135,20, , 
"    59,000",중개거래,1995,2022,내정로,00054,00000,41135,02,0,3180003, 정자동,0117,0000,41135,10300,1,한솔마을(6단지)(주공),9,20,41135-224,37.67,경기 성남분당구,117,41135,9, , 
"    56,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),9,29,41135-67,35.28,경기 성남분당구,102,41135,9, , 
"    78,000",중개거래,1992,2022,불정로,00397,00000,41135,04,0,3180030, 서현동,0292,0000,41135,10500,1,효자촌(임광),9,23,41135-110,59.73,경기 성남분당구,292,41135,3, , 
"   120,000",중개거래,1993,2022,양현로,00272,00000,41135,03,0,3180042, 야탑동,0511,0000,41135,10700,1,탑마을(기산)1,9,14,41135-142,131.4,경기 성남분당구,511,41135,7,22.09.30,O
"    63,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),9,19,41135-139,41.76,경기 성남분당구,334,41135,9, , 
"    58,200",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),9,21,41135-139,41.76,경기 성남분당구,334,41135,9, , 
"   120,000",중개거래,1993,2022,양현로,00272,00000,41135,03,0,3180042, 야탑동,0511,0000,41135,10700,1,탑마을(기산)1,9,30,41135-142,131.4,경기 성남분당구,511,41135,7, , 
"    55,673",직거래,2009,2022,판교원로,00209,00000,41135,01,0,3180052, 판교동,0635,0000,41135,10800,1,판교원마을6단지(진원로제비앙),9,21,41135-446,59.667, ,635,41135,1, , 
"   170,000",직거래,2009,2022,동판교로,00122,00000,41135,02,0,3178016, 백현동,0545,0000,41135,11000,1,백현마을2단지(주공)일부임대,9,26,41135-473,101.83, ,545,41135,16, , 
"    90,500",중개거래,1995,2022,구미로,00115,00000,41135,01,0,3180001, 구미동,0225,0000,41135,11400,1,무지개(6단지)(건영),9,26,41135-219,101.82,경기 성남분당구,225,41135,9, , 
"    86,500",중개거래,2009,2022,판교원로,00046,00000,41135,02,0,3180052, 운중동,0921,0000,41135,11500,1,산운마을12단지(주공),9,3,41135-457,55.42,경기 성남분당구,921,41135,8, , 
"   130,000",중개거래,2021,2022,판교대장로5길,00020,00000,41135,01,0,4859965, 대장동,0005,0000,41135,11600,7,판교풍경채어바니티(5단지),9,8,41135-602,84.973,경기 성남분당구,지구BL 5,41135,19, , 
"   140,000",중개거래,1992,2022,수내로,00201,00000,41135,01,0,3180039, 분당동,0039,0000,41135,10100,1,샛별마을(삼부),10,7,41135-20,128.09,경기 성남분당구,39,41135,20, , 
"   145,000",중개거래,1992,2022,백현로,00227,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),10,28,41135-80,163.83,경기 성남분당구,75,41135,3, , 
"   169,000",중개거래,1994,2022,정자로,00056,00000,41135,01,0,3180058, 정자동,0124,0000,41135,10300,1,상록마을(라이프1차),10,1,41135-58,128.7,경기 성남분당구,124,41135,20, , 
"    55,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),10,1,41135-67,35.28,경기 성남분당구,102,41135,6, , 
"   165,000",중개거래,2004,2022,정자일로,00230,00000,41135,01,0,3180021, 정자동,0013,0001,41135,10300,1,동양정자파라곤(3단지),10,7,41135-270,146.37,경기 성남분당구,13-1,41135,8, , 
"    55,000",중개거래,1994,2022,백현로,00206,00000,41135,02,0,3180022, 정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),10,26,41135-67,35.28,경기 성남분당구,102,41135,10, , 
"    57,000",중개거래,1994,2022,정자로,00115,00000,41135,01,0,3180058, 정자동,0112,0000,41135,10300,1,한솔마을(5단지)(주공),10,26,41135-223,42.75,경기 성남분당구,112,41135,2, , 
"    98,000",중개거래,1994,2022,내정로,00055,00000,41135,02,0,3180003, 정자동,0121,0000,41135,10300,1,상록마을(우성)1,10,28,41135-60,57.27,경기 성남분당구,121,41135,13, , 
"    56,000",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,10,17,41135-103,28.71,경기 성남분당구,91,41135,4, , 
"   130,000",중개거래,1994,2022,이매로,00016,00000,41135,01,0,3180047, 이매동,0143,0000,41135,10600,1,아름마을(효성),10,18,41135-88,101.76,경기 성남분당구,143,41135,6, , 
"   110,000",중개거래,1994,2022,양현로,00192,00000,41135,02,0,3180042, 이매동,0100,0000,41135,10600,1,이매촌(삼성),10,22,41135-92,101.91,경기 성남분당구,100,41135,8, , 
"   145,000",중개거래,1992,2022,판교로,00421,00000,41135,02,0,3180051, 야탑동,0535,0000,41135,10700,1,탑마을(대우),10,2,41135-143,134.31,"경기 성남분당구, 서울 서초구",535,41135,14, , 
